Dec 16, 2015	3.004	3.004	3.004	3.004	0.43%
Dec 15, 2015	2.991	2.991	2.991	2.991	0.98%
Dec 14, 2015	2.962	2.962	2.962	2.962	2.70%
Dec 13, 2015	2.884	2.876	2.892	2.876	0.17%
Dec 11, 2015	2.879	2.879	2.879	2.879	-3.23%
Dec 10, 2015	2.975	2.975	2.975	2.975	0.47%
Dec 09, 2015	2.961	2.961	2.961	2.961	-0.47%
Dec 08, 2015	2.975	2.975	2.975	2.975	0.88%
Dec 07, 2015	2.949	2.949	2.949	2.949	-2.35%
Dec 06, 2015	3.02	3.012	3.02	3.012	0.36%
Dec 04, 2015	3.009	3.009	3.009	3.009	-2.08%
Dec 03, 2015	3.073	3.073	3.073	3.073	5.71%
Dec 02, 2015	2.907	2.907	2.907	2.907	-0.41%
Dec 01, 2015	2.919	2.919	2.919	2.919	-2.37%
Nov 30, 2015	2.99	2.99	2.99	2.99	-0.23%
Nov 29, 2015	2.997	2.998	3.001	2.992	-0.11%
Nov 27, 2015	3	3	3	3	0.24%
Nov 26, 2015	2.993	2.994	2.994	2.987	-0.07%
Nov 25, 2015	2.995	2.995	2.995	2.995	-0.37%
Nov 24, 2015	3.006	3.006	3.006	3.006	-0.03%
Nov 23, 2015	3.007	3.007	3.007	3.007	-0.51%
Nov 22, 2015	3.022	3.022	3.022	3.022	0.11%
Nov 20, 2015	3.019	3.019	3.019	3.019	0.53%
Nov 19, 2015	3.003	3.003	3.003	3.003	-1.28%
Nov 18, 2015	3.042	3.042	3.042	3.042	-0.16%
Nov 17, 2015	3.047	3.047	3.047	3.047	-0.81%
Nov 16, 2015	3.072	3.072	3.072	3.072	1.11%
Nov 15, 2015	3.038	3.037	3.044	3.036	-0.64%
Nov 13, 2015	3.058	3.058	3.058	3.058	-1.10%
Nov 12, 2015	3.092	3.092	3.092	3.092	-0.90%
Nov 11, 2015	3.12	3.12	3.121	3.12	0.85%
Nov 10, 2015	3.094	3.094	3.094	3.094	-0.42%
Nov 09, 2015	3.107	3.107	3.107	3.107	0.60%
Nov 08, 2015	3.089	3.089	3.091	3.087	-0.05%
Nov 06, 2015	3.09	3.09	3.09	3.09	2.59%
Nov 05, 2015	3.012	3.012	3.012	3.012	0.60%
Nov 04, 2015	2.994	2.994	2.994	2.994	-0.23%
Nov 03, 2015	3.001	3.001	3.001	3.001	1.49%
Nov 02, 2015	2.957	2.957	2.957	2.957	1.49%
Nov 01, 2015	2.914	2.916	2.946	2.912	-0.77%
Oct 30, 2015	2.936	2.936	2.936	2.936	-0.98%
Oct 29, 2015	2.965	2.965	2.965	2.965	3.49%
Oct 28, 2015	2.865	2.865	2.865	2.865	0.49%
Oct 27, 2015	2.851	2.851	2.851	2.851	-0.56%
Oct 26, 2015	2.867	2.867	2.867	2.867	-1.03%
Oct 25, 2015	2.897	2.898	2.92	2.896	-0.04%
Oct 23, 2015	2.898	2.898	2.898	2.898	1.29%
Oct 22, 2015	2.861	2.861	2.861	2.861	-0.28%
Oct 21, 2015	2.869	2.869	2.869	2.869	-1.88%
Oct 20, 2015	2.924	2.924	2.924	2.924	1.46%
Oct 19, 2015	2.882	2.882	2.882	2.882	0.19%
Oct 18, 2015	2.876	2.884	2.885	2.875	0.43%
Oct 16, 2015	2.864	2.864	2.864	2.864	-0.24%
Oct 15, 2015	2.871	2.871	2.871	2.871	1.13%
Oct 14, 2015	2.839	2.839	2.839	2.839	-1.97%
Oct 13, 2015	2.896	2.896	2.896	2.896	0.05%
Oct 12, 2015	2.895	2.894	2.897	2.893	-1.14%
Oct 09, 2015	2.928	2.928	2.928	2.928	-0.61%
Oct 08, 2015	2.946	2.946	2.946	2.946	2.11%
Oct 07, 2015	2.885	2.885	2.885	2.885	0.45%
Oct 06, 2015	2.872	2.872	2.872	2.872	-0.90%
Oct 05, 2015	2.898	2.898	2.898	2.898	2.69%
Oct 04, 2015	2.822	2.824	2.824	2.82	-0.06%
Oct 03, 2015	2.824	2.824	2.824	2.824	-0.12%
Oct 02, 2015	2.827	2.827	2.827	2.827	-0.88%
Oct 01, 2015	2.852	2.852	2.852	2.852	-0.90%
Sep 30, 2015	2.878	2.878	2.878	2.878	0.88%
Sep 29, 2015	2.853	2.853	2.853	2.853	-0.59%
Sep 28, 2015	2.87	2.87	2.87	2.87	-2.71%
Sep 27, 2015	2.95	2.96	2.96	2.948	-0.30%
Sep 25, 2015	2.959	2.959	2.959	2.959	1.86%
Sep 24, 2015	2.905	2.905	2.905	2.905	-1.22%
Sep 23, 2015	2.941	2.941	2.941	2.941	0.31%
Sep 22, 2015	2.932	2.932	2.932	2.932	-3.39%
Sep 21, 2015	3.035	3.035	3.035	3.035	3.44%
Sep 20, 2015	2.934	2.934	2.934	2.934	0.17%
Sep 18, 2015	2.929	2.929	2.929	2.929	-3.52%
Sep 17, 2015	3.036	3.036	3.036	3.036	-1.75%
Sep 16, 2015	3.09	3.09	3.09	3.09	0.91%
Sep 15, 2015	3.062	3.062	3.062	3.062	3.94%
Sep 14, 2015	2.946	2.946	2.946	2.946	-0.51%
Sep 13, 2015	2.961	2.956	2.962	2.955	0.58%
Sep 11, 2015	2.944	2.944	2.944	2.944	-1.47%
Sep 10, 2015	2.988	2.988	2.988	2.988	1.49%
Sep 09, 2015	2.944	2.944	2.944	2.944	-0.88%
Sep 08, 2015	2.97	2.97	2.97	2.97	2.22%
Sep 07, 2015	2.906	2.901	2.908	2.901	0.54%
Sep 04, 2015	2.89	2.89	2.89	2.89	-1.93%
Sep 03, 2015	2.947	2.947	2.947	2.947	-0.61%
Sep 02, 2015	2.965	2.965	2.965	2.965	1.13%
Sep 01, 2015	2.932	2.932	2.932	2.932	-0.03%
Aug 31, 2015	2.933	2.933	2.933	2.933	0.86%
Aug 30, 2015	2.908	2.91	2.912	2.906	0.07%
Aug 28, 2015	2.906	2.906	2.906	2.906	0.14%
Aug 27, 2015	2.902	2.902	2.902	2.902	-1.02%
Aug 26, 2015	2.932	2.932	2.932	2.932	2.77%
Aug 25, 2015	2.853	2.853	2.853	2.853	4.93%
Aug 24, 2015	2.719	2.719	2.719	2.719	-0.27%
Aug 23, 2015	2.726	2.73	2.732	2.724	-0.65%
Aug 21, 2015	2.744	2.744	2.744	2.744	-0.29%
Aug 20, 2015	2.752	2.752	2.752	2.752	-2.38%
Aug 19, 2015	2.819	2.819	2.819	2.819	-1.54%
Aug 18, 2015	2.863	2.863	2.863	2.863	2.18%
Aug 17, 2015	2.802	2.802	2.802	2.802	-1.23%
Aug 16, 2015	2.837	2.835	2.837	2.834	-0.18%
Aug 14, 2015	2.842	2.842	2.842	2.842	-0.46%
Aug 13, 2015	2.855	2.855	2.855	2.855	1.28%
Aug 12, 2015	2.819	2.819	2.819	2.819	0.43%
Aug 11, 2015	2.807	2.807	2.807	2.807	-3.27%
Aug 10, 2015	2.902	2.902	2.902	2.902	2.63%
Aug 09, 2015	2.828	2.822	2.828	2.822	-0.02%
Aug 07, 2015	2.828	2.828	2.828	2.828	-2.68%
Aug 06, 2015	2.906	2.906	2.906	2.906	-1.26%
Aug 05, 2015	2.943	2.943	2.943	2.943	1.90%
Aug 04, 2015	2.888	2.888	2.888	2.888	0.94%
Aug 03, 2015	2.861	2.861	2.861	2.861	-1.95%
Aug 02, 2015	2.918	2.916	2.92	2.916	-0.35%
Jul 31, 2015	2.928	2.928	2.928	2.928	-0.85%
Jul 30, 2015	2.953	2.953	2.953	2.953	-1.11%
Jul 29, 2015	2.986	2.986	2.986	2.986	0.78%
Jul 28, 2015	2.963	2.963	2.963	2.963	0.65%
Jul 27, 2015	2.944	2.944	2.944	2.944	-0.52%
Jul 26, 2015	2.959	2.962	2.962	2.959	-0.39%
Jul 24, 2015	2.971	2.971	2.971	2.971	-0.27%
Jul 23, 2015	2.979	2.979	2.979	2.979	-1.91%
Jul 22, 2015	3.037	3.037	3.037	3.037	-1.40%
Jul 21, 2015	3.08	3.08	3.08	3.08	-0.84%
Jul 20, 2015	3.106	3.106	3.106	3.106	0.83%
Jul 19, 2015	3.08	3.08	3.08	3.08	0.00%
Jul 18, 2015	3.08	3.08	3.08	3.08	-0.06%
Jul 17, 2015	3.082	3.082	3.082	3.082	-1.06%
Jul 16, 2015	3.115	3.115	3.115	3.115	-0.57%
Jul 15, 2015	3.133	3.133	3.133	3.133	-1.82%
Jul 14, 2015	3.191	3.191	3.191	3.191	-0.50%
Jul 13, 2015	3.207	3.207	3.207	3.207	0.83%
Jul 12, 2015	3.181	3.178	3.182	3.178	-0.88%
Jul 10, 2015	3.209	3.209	3.209	3.209	3.55%
Jul 09, 2015	3.099	3.099	3.099	3.099	3.82%
Jul 08, 2015	2.985	2.985	2.985	2.985	-0.96%
Jul 07, 2015	3.014	3.014	3.014	3.014	-1.86%
Jul 06, 2015	3.071	3.071	3.071	3.071	-0.51%
Jul 05, 2015	3.087	3.19	3.19	3.082	-3.30%
Jul 02, 2015	3.192	3.192	3.192	3.192	-0.06%
Jul 01, 2015	3.194	3.194	3.194	3.194	2.87%
Jun 30, 2015	3.105	3.105	3.105	3.105	0.19%
Jun 29, 2015	3.099	3.099	3.099	3.099	0.16%
Jun 28, 2015	3.094	3.096	3.104	3.094	-4.77%
Jun 26, 2015	3.249	3.249	3.249	3.249	2.95%
Jun 25, 2015	3.156	3.156	3.156	3.156	0.35%
Jun 24, 2015	3.145	3.145	3.145	3.145	-1.75%
Jun 23, 2015	3.201	3.201	3.201	3.201	1.43%
Jun 22, 2015	3.156	3.156	3.156	3.156	2.67%
Jun 21, 2015	3.074	3.049	3.083	3.049	0.58%
Jun 19, 2015	3.056	3.056	3.056	3.056	-2.71%
Jun 18, 2015	3.141	3.141	3.141	3.141	2.21%
Jun 17, 2015	3.073	3.073	3.073	3.073	0.69%
Jun 16, 2015	3.052	3.052	3.052	3.052	-1.17%
Jun 15, 2015	3.088	3.088	3.088	3.088	0.84%
Jun 14, 2015	3.062	3.07	3.07	3.062	-1.15%
Jun 12, 2015	3.098	3.098	3.098	3.098	-0.23%
Jun 11, 2015	3.105	3.105	3.105	3.105	-3.21%
Jun 10, 2015	3.208	3.208	3.208	3.208	1.81%
Jun 09, 2015	3.151	3.151	3.151	3.151	1.48%
Jun 08, 2015	3.105	3.105	3.105	3.105	-0.43%
Jun 07, 2015	3.118	3.115	3.123	3.115	0.27%
Jun 05, 2015	3.11	3.11	3.11	3.11	2.54%
Jun 04, 2015	3.033	3.033	3.033	3.033	-2.38%
Jun 03, 2015	3.107	3.107	3.107	3.107	2.85%
Jun 02, 2015	3.021	3.021	3.021	3.021	2.37%
Jun 01, 2015	2.951	2.951	2.951	2.951	2.18%
May 31, 2015	2.888	2.92	2.92	2.887	0.19%
May 30, 2015	2.883	2.883	2.883	2.883	1.25%
May 29, 2015	2.847	2.847	2.847	2.847	-1.32%
May 28, 2015	2.885	2.885	2.885	2.885	0.35%
May 27, 2015	2.875	2.875	2.875	2.875	-0.52%
May 26, 2015	2.89	2.89	2.89	2.89	-2.77%
May 25, 2015	2.972	2.986	2.986	2.97	-0.92%
May 22, 2015	3	3	3	3	0.74%
May 21, 2015	2.978	2.978	2.978	2.978	-2.39%
May 20, 2015	3.051	3.051	3.051	3.051	0.43%
May 19, 2015	3.038	3.038	3.038	3.038	0.66%
May 18, 2015	3.018	3.018	3.018	3.018	2.54%
May 17, 2015	2.943	2.955	2.955	2.942	0.69%
May 15, 2015	2.923	2.923	2.923	2.923	-4.57%
May 14, 2015	3.063	3.063	3.063	3.063	-0.26%
May 13, 2015	3.071	3.071	3.071	3.071	1.76%
May 12, 2015	3.018	3.018	3.018	3.018	-0.56%
May 11, 2015	3.035	3.035	3.035	3.035	5.02%
May 10, 2015	2.89	2.897	2.905	2.889	-0.38%
May 08, 2015	2.901	2.901	2.901	2.901	-0.24%
May 07, 2015	2.908	2.908	2.908	2.908	-2.68%
May 06, 2015	2.988	2.988	2.988	2.988	2.82%
May 05, 2015	2.906	2.906	2.906	2.906	1.32%
May 04, 2015	2.868	2.868	2.868	2.868	1.50%
May 03, 2015	2.826	2.826	2.826	2.826	0.06%
May 01, 2015	2.824	2.824	2.824	2.824	2.62%
Apr 30, 2015	2.752	2.752	2.752	2.752	0.36%
Apr 29, 2015	2.742	2.742	2.742	2.742	2.66%
Apr 28, 2015	2.671	2.671	2.671	2.671	2.26%
Apr 27, 2015	2.612	2.612	2.612	2.612	0.15%
Apr 26, 2015	2.608	2.614	2.614	2.608	-0.37%
Apr 24, 2015	2.618	2.618	2.618	2.618	-0.72%
Apr 23, 2015	2.637	2.637	2.637	2.637	-0.64%
Apr 22, 2015	2.654	2.654	2.654	2.654	2.59%
Apr 21, 2015	2.587	2.587	2.587	2.587	0.58%
Apr 20, 2015	2.572	2.572	2.572	2.572	1.82%
Apr 19, 2015	2.526	2.546	2.546	2.524	0.84%
Apr 17, 2015	2.505	2.505	2.505	2.505	-2.03%
Apr 16, 2015	2.557	2.557	2.557	2.557	0.04%
Apr 15, 2015	2.556	2.556	2.556	2.556	0.39%
Apr 14, 2015	2.546	2.546	2.546	2.546	-1.36%
Apr 13, 2015	2.581	2.581	2.581	2.581	-0.13%
Apr 12, 2015	2.584	2.584	2.586	2.582	0.05%
Apr 10, 2015	2.583	2.583	2.583	2.583	-0.50%
Apr 09, 2015	2.596	2.596	2.596	2.596	3.02%
Apr 08, 2015	2.52	2.52	2.52	2.52	-0.40%
Apr 07, 2015	2.53	2.53	2.53	2.53	-1.40%
Apr 06, 2015	2.566	2.566	2.566	2.566	3.10%
Apr 05, 2015	2.489	2.491	2.505	2.488	0.03%
Apr 03, 2015	2.488	2.488	2.488	2.488	-1.43%
Apr 02, 2015	2.524	2.524	2.524	2.524	1.98%
Apr 01, 2015	2.475	2.475	2.475	2.475	-2.67%
Mar 31, 2015	2.543	2.543	2.543	2.543	-0.47%
Mar 30, 2015	2.555	2.555	2.555	2.555	0.75%
Mar 29, 2015	2.536	2.536	2.538	2.534	0.35%
Mar 27, 2015	2.527	2.527	2.527	2.527	-2.81%
Mar 26, 2015	2.6	2.6	2.6	2.6	3.96%
Mar 25, 2015	2.501	2.501	2.501	2.501	1.50%
Mar 24, 2015	2.464	2.464	2.464	2.464	-1.79%
Mar 23, 2015	2.509	2.509	2.509	2.509	0.27%
Mar 22, 2015	2.502	2.504	2.504	2.502	-0.07%
Mar 20, 2015	2.504	2.504	2.504	2.504	-1.34%
Mar 19, 2015	2.538	2.538	2.538	2.538	0.04%
Mar 18, 2015	2.537	2.537	2.537	2.537	-3.02%
Mar 17, 2015	2.616	2.616	2.616	2.616	-2.24%
Mar 16, 2015	2.676	2.676	2.676	2.676	-0.52%
Mar 15, 2015	2.69	2.691	2.692	2.688	-0.14%
Mar 13, 2015	2.694	2.694	2.694	2.694	0.60%
Mar 12, 2015	2.678	2.678	2.678	2.678	-0.19%
Mar 11, 2015	2.683	2.683	2.683	2.683	-1.40%
Mar 10, 2015	2.721	2.721	2.721	2.721	-2.79%
Mar 09, 2015	2.799	2.799	2.799	2.799	-1.76%
Mar 08, 2015	2.849	2.845	2.851	2.845	0.35%
Mar 06, 2015	2.839	2.839	2.839	2.839	4.61%
Mar 05, 2015	2.714	2.714	2.714	2.714	-0.26%
Mar 04, 2015	2.721	2.721	2.721	2.721	0.37%
Mar 03, 2015	2.711	2.711	2.711	2.711	0.97%
Mar 02, 2015	2.685	2.685	2.685	2.685	3.20%
Mar 01, 2015	2.602	2.593	2.62	2.593	0.07%
Feb 27, 2015	2.6	2.6	2.6	2.6	-0.34%
Feb 26, 2015	2.609	2.609	2.609	2.609	1.52%
Feb 25, 2015	2.57	2.57	2.57	2.57	-1.00%
Feb 24, 2015	2.596	2.596	2.596	2.596	-2.07%
Feb 23, 2015	2.651	2.651	2.651	2.651	-2.47%
Feb 22, 2015	2.718	2.718	2.728	2.717	-0.65%
Feb 20, 2015	2.736	2.736	2.736	2.736	0.22%
Feb 19, 2015	2.73	2.73	2.73	2.73	1.30%
Feb 18, 2015	2.695	2.695	2.695	2.695	-1.61%
Feb 17, 2015	2.739	2.739	2.739	2.739	3.81%
Feb 16, 2015	2.639	2.638	2.642	2.635	0.52%
Feb 13, 2015	2.625	2.625	2.625	2.625	2.10%
Feb 12, 2015	2.571	2.571	2.571	2.571	0.27%
Feb 11, 2015	2.564	2.564	2.564	2.564	-0.31%
Feb 10, 2015	2.572	2.572	2.572	2.572	2.06%
Feb 09, 2015	2.52	2.52	2.52	2.52	0.19%
Feb 08, 2015	2.515	2.531	2.533	2.512	-0.11%
Feb 06, 2015	2.518	2.518	2.518	2.518	3.96%
Feb 05, 2015	2.422	2.422	2.422	2.422	1.47%
Feb 04, 2015	2.387	2.387	2.387	2.387	0.63%
Feb 03, 2015	2.372	2.372	2.372	2.372	5.24%
Feb 02, 2015	2.254	2.254	2.254	2.254	1.01%
Feb 01, 2015	2.231	2.223	2.24	2.223	-1.18%
Jan 30, 2015	2.258	2.258	2.258	2.258	-2.63%
Jan 29, 2015	2.319	2.319	2.319	2.319	0.96%
Jan 28, 2015	2.297	2.297	2.297	2.297	-4.29%
Jan 27, 2015	2.4	2.4	2.4	2.4	0.04%
Jan 26, 2015	2.399	2.399	2.399	2.399	1.86%
Jan 25, 2015	2.355	2.354	2.373	2.351	-1.58%
Jan 23, 2015	2.393	2.393	2.393	2.393	-3.12%
Jan 22, 2015	2.47	2.47	2.47	2.47	1.31%
Jan 21, 2015	2.438	2.438	2.438	2.438	1.63%
Jan 20, 2015	2.399	2.399	2.399	2.399	-1.12%
Jan 19, 2015	2.426	2.436	2.438	2.424	-0.44%
Jan 16, 2015	2.437	2.437	2.437	2.437	1.08%
Jan 15, 2015	2.411	2.411	2.411	2.411	-1.63%
Jan 14, 2015	2.451	2.451	2.451	2.451	-1.21%
Jan 13, 2015	2.481	2.481	2.481	2.481	-0.44%
Jan 12, 2015	2.492	2.492	2.492	2.492	-1.56%
Jan 11, 2015	2.532	2.532	2.532	2.532	-0.92%
Jan 09, 2015	2.555	2.555	2.555	2.555	-1.47%
Jan 08, 2015	2.593	2.593	2.593	2.593	3.14%
Jan 07, 2015	2.514	2.514	2.514	2.514	-0.36%
Jan 06, 2015	2.523	2.523	2.523	2.523	-3.15%
Jan 05, 2015	2.605	2.605	2.605	2.605	-2.72%
Jan 04, 2015	2.678	2.68	2.685	2.678	-0.64%
Jan 02, 2015	2.695	2.695	2.695	2.695	-1.96%
Dec 31, 2014	2.749	2.749	2.749	2.749	-0.33%
Dec 30, 2014	2.758	2.758	2.758	2.758	-0.68%
Dec 29, 2014	2.777	2.777	2.777	2.777	-1.40%
Dec 28, 2014	2.816	2.817	2.818	2.816	0.09%
Dec 26, 2014	2.814	2.814	2.814	2.814	-0.39%
Dec 25, 2014	2.825	2.826	2.829	2.825	-0.22%
Dec 24, 2014	2.831	2.831	2.831	2.831	-0.74%
Dec 23, 2014	2.852	2.852	2.852	2.852	3.75%
Dec 22, 2014	2.749	2.749	2.749	2.749	-0.30%
Dec 21, 2014	2.757	2.761	2.761	2.757	-0.61%
Dec 19, 2014	2.774	2.774	2.774	2.774	-1.39%
Dec 18, 2014	2.813	2.813	2.813	2.813	2.25%
Dec 17, 2014	2.751	2.751	2.751	2.751	1.81%
Dec 16, 2014	2.702	2.702	2.702	2.702	-1.53%
Dec 15, 2014	2.744	2.744	2.744	2.744	0.25%
Dec 14, 2014	2.737	2.741	2.742	2.737	-0.72%
Dec 12, 2014	2.757	2.757	2.757	2.757	-2.44%
Dec 11, 2014	2.826	2.826	2.826	2.826	-0.32%
Dec 10, 2014	2.835	2.835	2.835	2.835	-1.39%
Dec 09, 2014	2.875	2.875	2.875	2.875	-0.86%
Dec 08, 2014	2.9	2.9	2.9	2.9	-2.33%
Dec 07, 2014	2.969	2.977	2.977	2.969	0.17%
Dec 05, 2014	2.964	2.964	2.964	2.964	0.20%
Dec 04, 2014	2.958	2.958	2.958	2.958	-1.14%
Dec 03, 2014	2.992	2.992	2.992	2.992	-0.43%
Dec 02, 2014	3.005	3.005	3.005	3.005	2.00%
Dec 01, 2014	2.946	2.946	2.946	2.946	1.68%
Nov 30, 2014	2.897	2.893	2.898	2.89	-0.44%
Nov 28, 2014	2.91	2.91	2.91	2.91	-0.50%
Nov 27, 2014	2.924	2.921	2.926	2.921	-0.53%
Nov 26, 2014	2.94	2.94	2.94	2.94	-0.84%
Nov 25, 2014	2.965	2.965	2.965	2.965	-1.72%
Nov 24, 2014	3.017	3.017	3.017	3.017	-0.07%
Nov 23, 2014	3.019	3.019	3.019	3.019	-0.06%
Nov 21, 2014	3.021	3.021	3.021	3.021	-1.05%
Nov 20, 2014	3.053	3.053	3.053	3.053	-0.42%
Nov 19, 2014	3.066	3.066	3.066	3.066	0.69%
Nov 18, 2014	3.045	3.045	3.045	3.045	-0.46%
Nov 17, 2014	3.059	3.059	3.059	3.059	0.65%
Nov 16, 2014	3.039	3.043	3.048	3.038	-0.10%
Nov 14, 2014	3.042	3.042	3.042	3.042	-1.07%
Nov 13, 2014	3.075	3.075	3.075	3.075	-0.19%
Nov 12, 2014	3.081	3.081	3.081	3.081	-0.30%
Nov 11, 2014	3.09	3.091	3.091	3.089	0.07%
Nov 10, 2014	3.088	3.088	3.088	3.088	1.69%
Nov 09, 2014	3.037	3.037	3.038	3.037	-0.34%
Nov 07, 2014	3.047	3.047	3.047	3.047	-1.49%
Nov 06, 2014	3.093	3.093	3.093	3.093	0.95%
Nov 05, 2014	3.064	3.064	3.064	3.064	0.39%
Nov 04, 2014	3.052	3.052	3.052	3.052	-0.46%
Nov 03, 2014	3.066	3.066	3.066	3.066	-0.01%
Nov 02, 2014	3.066	3.066	3.066	3.066	0.20%
Oct 31, 2014	3.06	3.06	3.06	3.06	0.79%
Oct 30, 2014	3.036	3.036	3.036	3.036	-0.39%
Oct 29, 2014	3.048	3.048	3.048	3.048	-0.29%
Oct 28, 2014	3.057	3.057	3.057	3.057	0.76%
Oct 27, 2014	3.034	3.034	3.034	3.034	-0.79%
Oct 26, 2014	3.058	3.061	3.061	3.058	0.27%
Oct 24, 2014	3.05	3.05	3.05	3.05	0.13%
Oct 23, 2014	3.046	3.046	3.046	3.046	1.50%
Oct 22, 2014	3.001	3.001	3.001	3.001	0.54%
Oct 21, 2014	2.985	2.985	2.985	2.985	0.88%
Oct 20, 2014	2.959	2.959	2.959	2.959	-1.00%
Oct 19, 2014	2.989	2.998	2.998	2.989	0.67%
Oct 17, 2014	2.969	2.969	2.969	2.969	1.09%
Oct 16, 2014	2.937	2.937	2.937	2.937	2.01%
Oct 15, 2014	2.879	2.879	2.879	2.879	-2.67%
Oct 14, 2014	2.958	2.958	2.958	2.958	-1.22%
Oct 13, 2014	2.994	2.992	2.997	2.992	-1.34%
Oct 10, 2014	3.035	3.035	3.035	3.035	-0.91%
Oct 09, 2014	3.063	3.063	3.063	3.063	0.07%
Oct 08, 2014	3.061	3.061	3.061	3.061	0.16%
Oct 07, 2014	3.056	3.056	3.056	3.056	-2.30%
Oct 06, 2014	3.128	3.128	3.128	3.128	-0.05%
Oct 05, 2014	3.13	3.125	3.132	3.125	-0.14%
Oct 03, 2014	3.134	3.134	3.134	3.134	-0.57%
Oct 02, 2014	3.152	3.152	3.152	3.152	1.25%
Oct 01, 2014	3.113	3.113	3.113	3.113	-3.02%
Sep 30, 2014	3.21	3.21	3.21	3.21	0.94%
Sep 29, 2014	3.18	3.18	3.18	3.18	-0.73%
Sep 28, 2014	3.203	3.207	3.207	3.202	-0.36%
Sep 27, 2014	3.215	3.215	3.215	3.215	-0.04%
Sep 26, 2014	3.216	3.216	3.216	3.216	-0.12%
Sep 25, 2014	3.22	3.22	3.22	3.22	-1.89%
Sep 24, 2014	3.282	3.282	3.282	3.282	0.95%
Sep 23, 2014	3.251	3.251	3.251	3.251	-1.16%
Sep 22, 2014	3.289	3.289	3.289	3.289	0.30%
Sep 21, 2014	3.279	3.286	3.286	3.278	-0.64%
Sep 19, 2014	3.3	3.3	3.3	3.3	-1.76%
Sep 18, 2014	3.359	3.359	3.359	3.359	-0.18%
Sep 17, 2014	3.365	3.365	3.365	3.365	0.33%
Sep 16, 2014	3.354	3.354	3.354	3.354	0.39%
Sep 15, 2014	3.341	3.341	3.341	3.341	-0.30%
Sep 14, 2014	3.351	3.351	3.351	3.351	0.23%
Sep 13, 2014	3.343	3.343	3.343	3.343	-0.23%
Sep 12, 2014	3.351	3.351	3.351	3.351	2.95%
Sep 11, 2014	3.255	3.255	3.255	3.255	-0.46%
Sep 10, 2014	3.27	3.27	3.27	3.27	1.18%
Sep 09, 2014	3.232	3.232	3.232	3.232	0.28%
Sep 08, 2014	3.223	3.223	3.223	3.223	0.00%
Sep 07, 2014	3.223	3.222	3.226	3.222	-0.43%
Sep 05, 2014	3.237	3.237	3.237	3.237	1.00%
Sep 04, 2014	3.205	3.205	3.205	3.205	1.55%
Sep 03, 2014	3.156	3.156	3.156	3.156	-0.54%
Sep 02, 2014	3.173	3.173	3.173	3.173	2.62%
Sep 01, 2014	3.092	3.094	3.094	3.092	0.26%
Aug 31, 2014	3.084	3.084	3.084	3.084	-0.03%
Aug 29, 2014	3.085	3.085	3.085	3.085	0.46%
Aug 28, 2014	3.071	3.071	3.071	3.071	-1.22%
Aug 27, 2014	3.109	3.109	3.109	3.109	-1.36%
Aug 26, 2014	3.152	3.152	3.152	3.152	0.54%
Aug 25, 2014	3.135	3.135	3.135	3.135	-1.04%
Aug 24, 2014	3.168	3.17	3.17	3.167	0.35%
Aug 22, 2014	3.157	3.157	3.157	3.157	-1.13%
Aug 21, 2014	3.193	3.193	3.193	3.193	-0.87%
Aug 20, 2014	3.221	3.221	3.221	3.221	0.00%
Aug 19, 2014	3.221	3.221	3.221	3.221	0.78%
Aug 18, 2014	3.196	3.196	3.196	3.196	1.56%
Aug 17, 2014	3.147	3.148	3.148	3.146	0.41%
Aug 15, 2014	3.134	3.134	3.134	3.134	-1.79%
Aug 14, 2014	3.191	3.191	3.191	3.191	-1.54%
Aug 13, 2014	3.241	3.241	3.241	3.241	-0.80%
Aug 12, 2014	3.267	3.267	3.267	3.267	1.05%
Aug 11, 2014	3.233	3.233	3.233	3.233	-0.22%
Aug 10, 2014	3.24	3.23	3.24	3.23	0.43%
Aug 08, 2014	3.226	3.226	3.226	3.226	-0.28%
Aug 07, 2014	3.235	3.235	3.235	3.235	-1.25%
Aug 06, 2014	3.276	3.276	3.276	3.276	-0.06%
Aug 05, 2014	3.278	3.278	3.278	3.278	-0.52%
Aug 04, 2014	3.295	3.295	3.295	3.295	0.26%
Aug 03, 2014	3.286	3.282	3.286	3.282	0.12%
